x_value,total_1,total_2 
17161,18786,9544
17162,18782,9543
17163,18776,9546
17164,18783,9544
17165,18789,9546
17166,18789,9552
17167,18792,9548
17168,18797,9550
17169,18800,9552
17170,18797,9549
17171,18793,9555
17172,18796,9553
17173,18801,9551
17174,18806,9555
17175,18805,9552
17176,18803,9548
17177,18801,9553
17178,18809,9556
17179,18804,9552
17180,18805,9551
17181,18799,9551
17182,18797,9546
17183,18803,9550
17184,18809,9550
17185,18815,9550
17186,18817,9547
17187,18824,9549
17188,18819,9553
17189,18816,9557
17190,18816,9556
17191,18818,9555
17192,18816,9551
17193,18813,9548
17194,18821,9544
17195,18820,9543
17196,18814,9547
17197,18810,9548
17198,18805,9543
17199,18811,9541
17200,18812,9539
17201,18817,9541
17202,18815,9540
17203,18817,9543
17204,18822,9549
17205,18829,9544
17206,18827,9543
17207,18832,9544
17208,18830,9548
17209,18837,9551
17210,18839,9553
17211,18847,9559
17212,18843,9565
17213,18839,9566
17214,18845,9566
17215,18839,9564
17216,18837,9569
17217,18835,9566
17218,18832,9565
17219,18838,9568
17220,18836,9574
17221,18830,9570
17222,18837,9575
17223,18834,9573
17224,18828,9568
17225,18825,9566
17226,18830,9563
17227,18828,9567
17228,18829,9569
17229,18824,9571
17230,18818,9571
17231,18814,9569
17232,18813,9566
17233,18816,9562
17234,18816,9564
17235,18811,9569
17236,18814,9568
17237,18808,9569
17238,18805,9574
17239,18805,9580
17240,18810,9575
17241,18810,9573
17242,18810,9571
17243,18817,9570
17244,18820,9572
17245,18818,9571
17246,18813,9574
17247,18819,9571
17248,18820,9575
17249,18821,9578
17250,18818,9583
17251,18823,9586
17252,18821,9592
17253,18827,9596
17254,18832,9591
17255,18833,9594
17256,18833,9599
17257,18831,9602
17258,18830,9608
17259,18833,9611
17260,18839,9615
17261,18840,9621
17262,18838,9625
17263,18833,9625
17264,18831,9629
17265,18827,9624
17266,18822,9622
17267,18816,9628
17268,18811,9625
17269,18806,9628
17270,18814,9629
17271,18816,9630
17272,18813,9633
17273,18807,9633
17274,18808,9637
17275,18803,9636
17276,18807,9642
17277,18814,9645
17278,18815,9644
17279,18822,9643
17280,18822,9643
17281,18830,9641
17282,18827,9643
17283,18822,9648
17284,18817,9651
17285,18824,9648
17286,18824,9644
17287,18825,9649
17288,18823,9648
17289,18822,9645
17290,18819,9646
17291,18824,9647
17292,18824,9643
17293,18832,9644
17294,18838,9650
17295,18844,9656
17296,18845,9659
17297,18839,9657
17298,18840,9659
17299,18846,9664
17300,18849,9660
17301,18851,9658
17302,18858,9661
17303,18854,9666
17304,18854,9666
17305,18862,9666
17306,18857,9667
17307,18854,9667
17308,18848,9672
17309,18848,9676
17310,18843,9679
17311,18837,9680
17312,18833,9679
17313,18830,9680
17314,18837,9685
17315,18834,9686
17316,18841,9681
17317,18848,9681
17318,18843,9676
17319,18841,9676
17320,18840,9681
17321,18835,9683
17322,18839,9688
17323,18837,9688
17324,18843,9690
17325,18837,9687
17326,18836,9689
17327,18843,9687
17328,18844,9691
17329,18844,9689
17330,18851,9686
17331,18855,9681
17332,18860,9682
17333,18854,9688
17334,18861,9692
17335,18863,9697
17336,18871,9692
17337,18871,9690
17338,18874,9692
17339,18880,9696
17340,18881,9694
17341,18875,9694
17342,18880,9698
17343,18876,9694
17344,18884,9691
17345,18885,9688
17346,18881,9692
17347,18879,9694
17348,18884,9691
17349,18891,9690
17350,18897,9695
17351,18901,9698
17352,18903,9698
17353,18911,9697
17354,18905,9703
17355,18900,9701
17356,18903,9702
17357,18900,9704
17358,18900,9705
17359,18900,9708
17360,18897,9705
17361,18905,9705
17362,18905,9711
17363,18906,9711
17364,18910,9715
17365,18911,9718
17366,18911,9717
17367,18905,9713
17368,18904,9716
17369,18912,9711
17370,18919,9717
17371,18913,9722
17372,18908,9722
17373,18914,9725
17374,18921,9723
17375,18922,9729
17376,18916,9735
17377,18916,9740
17378,18921,9740
17379,18921,9739
17380,18925,9742
17381,18924,9742
17382,18927,9740
17383,18921,9743
17384,18921,9743
17385,18921,9747
17386,18921,9751
17387,18919,9750
17388,18927,9752
17389,18929,9749
17390,18924,9746
17391,18927,9744
17392,18926,9744
17393,18923,9739
17394,18924,9742
17395,18924,9742
17396,18927,9743
17397,18925,9744
17398,18924,9747
17399,18932,9743
17400,18935,9738
17401,18929,9738
17402,18932,9739
17403,18935,9739
17404,18943,9743
17405,18942,9744
17406,18942,9740
17407,18937,9743
17408,18938,9749
17409,18944,9755
17410,18939,9750
17411,18940,9756
17412,18939,9760
17413,18944,9759
17414,18939,9762
17415,18937,9758
17416,18944,9763
17417,18944,9760
17418,18951,9761
17419,18952,9763
17420,18956,9766
17421,18951,9765
17422,18959,9762
17423,18958,9766
17424,18962,9764
17425,18967,9766
17426,18963,9766
17427,18967,9771
17428,18964,9768
17429,18960,9767
17430,18960,9768
17431,18958,9767
17432,18953,9768
17433,18958,9763
17434,18956,9769
17435,18964,9764
17436,18967,9759
17437,18973,9761
17438,18976,9756
17439,18970,9754
17440,18975,9754
17441,18974,9749
17442,18982,9748
17443,18984,9748
17444,18988,9752
17445,18991,9755
17446,18992,9753
17447,18992,9750
17448,18995,9750
17449,18992,9750
17450,18987,9751
17451,18987,9746
17452,18987,9744
17453,18994,9741
17454,18988,9736
17455,18993,9741
17456,18991,9742
17457,18992,9743
17458,18990,9743
17459,18990,9743
17460,18989,9744
17461,18994,9745
17462,18998,9748
17463,19001,9747
17464,19007,9751
17465,19007,9756
17466,19015,9756
17467,19018,9752
17468,19024,9749
17469,19032,9749
17470,19035,9747
17471,19039,9746
17472,19041,9747
17473,19045,9752
17474,19039,9758
17475,19036,9756
17476,19039,9756
17477,19044,9755
17478,19042,9753
17479,19045,9753
17480,19041,9756
17481,19049,9754
17482,19057,9750
17483,19059,9754
17484,19066,9754
17485,19063,9757
17486,19058,9755
17487,19056,9752
17488,19059,9754
17489,19054,9756
17490,19049,9761
17491,19046,9766
17492,19052,9766
17493,19054,9772
17494,19060,9769
17495,19063,9765
17496,19066,9760
17497,19074,9764
17498,19072,9767
17499,19077,9768
17500,19077,9767
17501,19079,9766
17502,19080,9765
17503,19086,9762
17504,19084,9765
17505,19084,9771
17506,19084,9774
17507,19084,9769
17508,19083,9770
17509,19084,9774
17510,19081,9779
17511,19079,9781
17512,19076,9776
17513,19071,9780
17514,19075,9779
17515,19073,9778
17516,19080,9774
17517,19080,9772
17518,19080,9767
17519,19082,9770
17520,19087,9776
17521,19088,9772
17522,19096,9767
17523,19095,9769
17524,19096,9772
17525,19099,9778
17526,19096,9775
17527,19101,9779
17528,19100,9780
17529,19102,9776
17530,19102,9772
17531,19100,9769
17532,19106,9772
17533,19106,9769
17534,19103,9764
17535,19102,9763
17536,19108,9765
17537,19104,9762
17538,19102,9758
17539,19103,9760
17540,19102,9762
17541,19106,9766
17542,19102,9766
17543,19096,9763
17544,19103,9765
17545,19102,9767
17546,19105,9763
17547,19108,9761
17548,19109,9766
17549,19113,9772
17550,19114,9773
17551,19112,9770
17552,19119,9767
17553,19125,9764
17554,19129,9763
17555,19133,9765
17556,19133,9764
17557,19132,9763
17558,19128,9763
17559,19134,9765
17560,19136,9765
17561,19139,9760
17562,19138,9764
17563,19142,9762
17564,19138,9767
17565,19132,9765
17566,19138,9769
17567,19137,9774
17568,19133,9769
17569,19138,9766
17570,19135,9765
17571,19143,9760
17572,19145,9759
17573,19145,9759
17574,19144,9754
17575,19142,9757
17576,19143,9754
17577,19144,9750
17578,19151,9751
17579,19154,9757
17580,19161,9757
17581,19155,9757
17582,19154,9760
17583,19151,9756
17584,19149,9759
17585,19153,9757
17586,19149,9759
17587,19151,9762
17588,19154,9767
17589,19148,9767
17590,19149,9771
17591,19145,9769
17592,19153,9771
17593,19160,9766
17594,19162,9771
17595,19156,9774
17596,19158,9774
17597,19155,9778
17598,19159,9784
17599,19155,9780
17600,19156,9785
17601,19152,9784
17602,19146,9789
17603,19152,9794
17604,19157,9795
17605,19153,9796
17606,19161,9796
17607,19165,9792
17608,19160,9797
17609,19164,9793
17610,19166,9798
17611,19166,9795
17612,19169,9800
17613,19166,9803
17614,19171,9804
17615,19167,9799
17616,19175,9802
17617,19181,9799
17618,19180,9798
17619,19181,9798
17620,19188,9799
17621,19187,9801
17622,19186,9796
17623,19193,9801
17624,19196,9803
17625,19196,9803
17626,19203,9803
17627,19199,9804
17628,19206,9802
17629,19211,9806
17630,19212,9805
17631,19214,9800
17632,19213,9804
17633,19213,9807
17634,19218,9810
17635,19222,9813
17636,19227,9809
17637,19232,9813
17638,19240,9818
17639,19241,9817
17640,19249,9814
17641,19246,9811
17642,19248,9816
17643,19244,9814
17644,19242,9813
17645,19247,9819
17646,19252,9824
17647,19259,9823
17648,19253,9820
17649,19251,9822
17650,19254,9824
17651,19255,9822
17652,19250,9822
17653,19250,9825
17654,19258,9830
17655,19262,9830
17656,19262,9833
17657,19257,9832
17658,19265,9838
17659,19267,9841
17660,19273,9845
17661,19278,9851
17662,19283,9846
17663,19290,9842
17664,19296,9841
17665,19295,9839
17666,19297,9834
17667,19305,9833
17668,19311,9832
17669,19311,9838
17670,19316,9842
17671,19318,9846
17672,19317,9849
17673,19325,9853
17674,19332,9857
17675,19328,9858
17676,19323,9864
17677,19327,9870
17678,19329,9874
17679,19326,9874
17680,19334,9880
17681,19332,9875
17682,19329,9876
17683,19325,9876
17684,19324,9871
17685,19319,9875
17686,19324,9874
17687,19320,9879
17688,19314,9877
17689,19317,9876
17690,19323,9878
17691,19327,9881
17692,19328,9884
17693,19336,9884
17694,19332,9883
17695,19329,9886
17696,19334,9889
17697,19331,9888
17698,19330,9888
17699,19328,9887
17700,19324,9889
17701,19327,9887
17702,19333,9887
17703,19330,9888
17704,19330,9892
17705,19326,9891
17706,19332,9893
17707,19334,9896
17708,19329,9894
17709,19333,9892
17710,19330,9894
17711,19332,9890
17712,19333,9888
17713,19328,9891
17714,19325,9890
17715,19325,9895
17716,19327,9901
17717,19330,9902
17718,19324,9904
17719,19322,9909
17720,19319,9911
17721,19319,9911
17722,19323,9915
17723,19327,9921
17724,19335,9916
17725,19341,9914
17726,19341,9916
17727,19345,9913
17728,19347,9908
17729,19341,9914
17730,19341,9910
17731,19348,9905
17732,19354,9909
17733,19352,9913
17734,19357,9913
17735,19355,9914
17736,19360,9917
17737,19354,9913
17738,19354,9916
17739,19361,9921
17740,19365,9922
17741,19363,9919
17742,19362,9918
17743,19365,9915
17744,19364,9916
17745,19369,9922
17746,19377,9921
17747,19376,9926
17748,19380,9924
17749,19382,9930
17750,19389,9931
17751,19393,9931
17752,19394,9928
17753,19393,9927
17754,19389,9933
17755,19386,9929
17756,19380,9924
17757,19387,9922
17758,19383,9918
17759,19381,9918
17760,19380,9919
17761,19383,9920
17762,19377,9926
17763,19382,9931
17764,19379,9928
17765,19381,9933
17766,19381,9937
17767,19389,9934
17768,19383,9937
17769,19387,9932
17770,19390,9928
17771,19386,9929
17772,19387,9926
17773,19395,9929
17774,19394,9931
17775,19389,9926
17776,19386,9929
17777,19390,9926
17778,19391,9925
17779,19385,9924
17780,19384,9928
17781,19387,9924
17782,19394,9927
17783,19398,9927
17784,19403,9925
17785,19404,9927
17786,19400,9923
17787,19406,9922
17788,19407,9919
17789,19402,9924
17790,19408,9921
17791,19402,9922
17792,19396,9923
17793,19404,9926
17794,19406,9931
17795,19413,9926
17796,19420,9922
17797,19416,9922
17798,19423,9920
17799,19429,9923
17800,19431,9925
17801,19427,9924
17802,19428,9927
17803,19431,9927
17804,19429,9933
17805,19432,9928
17806,19432,9934
17807,19431,9932
17808,19439,9937
17809,19440,9938
17810,19448,9938
17811,19453,9944
17812,19448,9944
17813,19443,9945
17814,19448,9950
17815,19449,9947
17816,19444,9953
17817,19443,9952
17818,19440,9950
17819,19437,9955
17820,19443,9955
17821,19448,9957
17822,19444,9961
17823,19443,9961
17824,19447,9956
17825,19451,9962
17826,19458,9959
17827,19457,9965
17828,19451,9967
17829,19454,9963
17830,19455,9963
17831,19459,9967
17832,19455,9962
17833,19454,9958
17834,19461,9956
17835,19459,9960
17836,19463,9955
17837,19460,9953
17838,19462,9948
17839,19463,9944
17840,19460,9949
17841,19463,9945
17842,19468,9942
17843,19471,9941
17844,19478,9937
17845,19482,9932
17846,19487,9931
17847,19494,9937
17848,19489,9932
17849,19495,9938
17850,19499,9936
17851,19507,9941
17852,19511,9939
17853,19510,9940
17854,19516,9942
17855,19521,9941
17856,19529,9938
17857,19525,9936
17858,19521,9933
17859,19518,9934
17860,19516,9932
17861,19523,9933
17862,19527,9937
17863,19533,9933
17864,19528,9935
17865,19533,9937
17866,19536,9932
17867,19544,9930
17868,19543,9932
17869,19548,9936
17870,19551,9933
17871,19551,9936
17872,19549,9942
17873,19544,9941
17874,19546,9944
17875,19550,9950
17876,19556,9945
17877,19555,9951
17878,19559,9950
17879,19559,9946
17880,19555,9947
17881,19549,9947
17882,19551,9947
17883,19549,9943
17884,19555,9944
17885,19560,9942
17886,19558,9945
17887,19558,9947
17888,19562,9948
17889,19561,9947
17890,19562,9942
17891,19563,9937
17892,19570,9933
17893,19567,9935
17894,19563,9932
17895,19571,9935
17896,19576,9937
17897,19570,9939
17898,19573,9940
17899,19577,9946
17900,19572,9944
17901,19580,9949
17902,19588,9953
17903,19594,9953
17904,19598,9951
17905,19596,9955
17906,19602,9957
17907,19605,9958
17908,19613,9958
17909,19616,9957
17910,19618,9956
17911,19623,9959
17912,19620,9954
17913,19619,9950
17914,19615,9955
17915,19611,9958
17916,19606,9962
17917,19605,9960
17918,19601,9963
17919,19596,9961
17920,19594,9958
17921,19590,9953
17922,19591,9958
17923,19595,9960
17924,19602,9959
17925,19605,9965
17926,19608,9965
17927,19614,9968
17928,19610,9967
17929,19618,9968
17930,19625,9963
17931,19620,9967
17932,19627,9962
17933,19629,9960
17934,19629,9964
17935,19634,9962
17936,19635,9960
17937,19630,9965
17938,19638,9965
17939,19632,9971
17940,19629,9966
17941,19629,9967
17942,19633,9966
17943,19634,9964
17944,19638,9966
17945,19638,9972
17946,19636,9975
17947,19634,9976
17948,19630,9980
17949,19624,9975
17950,19626,9976
17951,19631,9981
17952,19635,9980
17953,19640,9986
17954,19638,9989
17955,19640,9985
17956,19643,9991
17957,19649,9991
17958,19650,9991
17959,19647,9996
17960,19645,10001
17961,19653,10001
17962,19661,9996
17963,19665,9996
17964,19671,9993
17965,19675,9989
17966,19681,9987
17967,19688,9983
17968,19687,9987
17969,19694,9983
17970,19696,9980
17971,19690,9981
17972,19689,9986
17973,19684,9985
17974,19682,9991
17975,19680,9989
